#Module 	 Chip 	 Chn 	 Mem 	 Pedestal 	 MeanError
1	130	19	7	204.4	0.328887
1	130	19	8	219.253	0.424724
1	130	19	9	218.972	0.525455
1	130	19	10	211.858	0.647396
1	130	19	11	223.574	0.893595
1	130	19	12	250.62	1.34729
1	130	19	13	262.905	1.95448
1	130	19	14	204.647	2.15037
1	130	20	1	213.184	0.219862
1	130	20	2	213.605	0.222302
1	130	20	3	218.138	0.232885
1	130	20	4	213.86	0.240401
1	130	20	5	218.534	0.267382
1	130	20	6	223.671	0.308295
1	130	20	7	215.917	0.346786
1	130	20	8	218.101	0.421747
1	130	20	9	217.159	0.520165
1	130	20	10	205.295	0.626473
1	130	20	11	252.515	1.00789
1	130	20	12	243	1.30344
1	130	20	13	244.298	1.81155
1	130	20	14	213.798	2.24418
1	130	21	1	204.378	0.21119
1	130	21	2	216.897	0.226141
1	130	21	3	210.725	0.225368
1	130	21	4	212.375	0.239175
1	130	21	5	214.144	0.262433
1	130	21	6	215.825	0.297945
1	130	21	7	210.297	0.338232
1	130	21	8	214.805	0.416044
1	130	21	9	213.093	0.511039
1	130	21	10	208.984	0.638472
1	130	21	11	218.794	0.874224
1	130	21	12	251.12	1.35063
1	130	21	13	265.418	1.97202
1	130	21	14	209.133	2.19424
1	130	22	1	218.2	0.224678
1	130	22	2	219.98	0.228565
1	130	22	3	224.39	0.23929
1	130	22	4	213.784	0.239945
1	130	22	5	218.783	0.267316
1	130	22	6	218.967	0.301352
1	130	22	7	215.103	0.345022
1	130	22	8	224.76	0.434126
1	130	22	9	222.17	0.531383
1	130	22	10	216.625	0.660243
1	130	22	11	233.568	0.930784
1	130	22	12	272.604	1.4612
1	130	22	13	284.823	2.11288
1	130	22	14	211.966	2.2225
1	130	23	1	203.639	0.210422
1	130	23	2	209.82	0.218815
1	130	23	3	210.321	0.22498
1	130	23	4	204.469	0.230322
1	130	23	5	208.089	0.255133
1	130	23	6	209.738	0.289727
1	130	23	7	204.226	0.328841
1	130	23	8	219.551	0.425646
1	130	23	9	212.248	0.509621
1	130	23	10	207.342	0.63444
1	130	23	11	221.545	0.886884
1	130	23	12	240.339	1.29319
1	130	23	13	278.614	2.07379
1	130	23	14	198.451	2.08861
1	130	24	1	220.332	0.227237
1	130	24	2	210.724	0.219292
1	130	24	3	207.732	0.221772
1	130	24	4	210.149	0.236222
1	130	24	5	217.208	0.265764
1	130	24	6	217.96	0.300517
1	130	24	7	214.298	0.344365
1	130	24	8	222.503	0.430425
1	130	24	9	220.56	0.528589
1	130	24	10	214.487	0.655172
1	130	24	11	242.962	0.971048
1	130	24	12	243.229	1.30702
1	130	24	13	257.756	1.91499
1	130	24	14	217.234	2.28326
1	130	25	1	204.52	0.213339
1	130	25	2	205.276	0.216126
1	130	25	3	198.515	0.214381
1	130	25	4	202.222	0.229831
1	130	25	5	206.488	0.255312
1	130	25	6	201.247	0.280146
1	130	25	7	207.436	0.336433
1	130	25	8	211.623	0.412959
1	130	25	9	203.798	0.492306
1	130	25	10	201.536	0.620477
1	130	25	11	223.205	0.898618
1	130	25	12	222.464	1.20276
1	130	25	13	233.878	1.74999
1	130	25	14	205.695	2.17015
1	130	26	1	209.477	0.216245
1	130	26	2	222.518	0.231878
1	130	26	3	212.185	0.226847
1	130	26	4	214.688	0.241651
1	130	26	5	210.424	0.25789
1	130	26	6	217.738	0.300646
1	130	26	7	209.276	0.336843
1	130	26	8	224.681	0.435516
1	130	26	9	215.078	0.516485
1	130	26	10	203.208	0.622105
1	130	26	11	232.264	0.930418
1	130	26	12	264.545	1.42558
1	130	26	13	244.452	1.82169
1	130	26	14	209.374	2.20736
1	130	27	1	216.285	0.224247
1	130	27	2	224.115	0.234561
1	130	27	3	220.684	0.236887
1	130	27	4	212.57	0.240251
1	130	27	5	220.162	0.270921
1	130	27	6	223.998	0.310556
1	130	27	7	220.225	0.355827
1	130	27	8	216.805	0.421885
1	130	27	9	224.961	0.542497
1	130	27	10	218.257	0.670685
1	130	27	11	230.805	0.928149
1	130	27	12	281.382	1.52148
1	130	27	13	265.983	1.98755
1	130	27	14	219.541	2.32179
1	130	28	1	210.341	0.217719
1	130	28	2	217.32	0.227009
1	130	28	3	215.185	0.230643
1	130	28	4	214.789	0.242405
1	130	28	5	208.744	0.256329
1	130	28	6	219.681	0.303898
1	130	28	7	211.061	0.34012
1	130	28	8	228.542	0.443589
1	130	28	9	215.237	0.517017
1	130	28	10	208.143	0.637045
1	130	28	11	224.536	0.898339
1	130	28	12	252.243	1.35632
1	130	28	13	264.79	1.96914
1	130	28	14	208.403	2.19602
1	130	29	1	226.513	0.235157
1	130	29	2	231.492	0.242752
1	130	29	3	223.593	0.240084
1	130	29	4	221.839	0.250788
1	130	29	5	217.243	0.267173
1	130	29	6	229.969	0.318995
1	130	29	7	212.794	0.343531
1	130	29	8	227.359	0.442223
1	130	29	9	228.168	0.549427
1	130	29	10	220.534	0.676253
1	130	29	11	239.117	0.958642
1	130	29	12	269.694	1.45361
1	130	29	13	301.83	2.2524
1	130	29	14	220.352	2.3231
1	130	30	1	223.451	0.237888
1	130	30	2	214.34	0.23015
1	130	30	3	216.278	0.238174
1	130	30	4	211.255	0.24489
1	130	30	5	212.55	0.26811
1	130	30	6	219.049	0.311303
1	130	30	7	206.529	0.342036
1	130	30	8	222.003	0.442627
1	130	30	9	220.04	0.542681
1	130	30	10	211.372	0.663881
1	130	30	11	236.774	0.972092
1	130	30	12	241.182	1.33211
1	130	30	13	235.103	1.79677
1	130	30	14	212.014	2.28197
1	130	31	1	210.927	0.216922
1	130	31	2	210.021	0.218001
1	130	31	3	213.557	0.227405
1	130	31	4	209.165	0.234498
1	130	31	5	206.42	0.251857
1	130	31	6	216.745	0.297918
1	130	31	7	203.522	0.326067
1	130	31	8	218.306	0.421032
1	130	31	9	211.845	0.505904
1	130	31	10	200.507	0.609943
1	130	31	11	230.552	0.916965
1	130	31	12	248.316	1.32746
1	130	31	13	309.535	2.28827
1	130	31	14	206.062	2.15421
1	130	32	1	210.078	0.217207
1	130	32	2	220.517	0.230117
1	130	32	3	211.284	0.226193
1	130	32	4	208.113	0.234567
1	130	32	5	214.514	0.263122
1	130	32	6	218.066	0.301407
1	130	32	7	213.718	0.344278
1	130	32	8	225.208	0.436813
1	130	32	9	217.319	0.521963
1	130	32	10	209.393	0.640751
1	130	32	11	226.728	0.906708
1	130	32	12	286.611	1.54333
1	130	32	13	264.264	1.96497
1	130	32	14	213.405	2.24712
1	130	33	1	207.733	0.214505
1	130	33	2	224.198	0.233709
1	130	33	3	219.519	0.234643
1	130	33	4	215.643	0.242713
1	130	33	5	213.918	0.262045
1	130	33	6	226.567	0.312671
1	130	33	7	209.583	0.337012
1	130	33	8	225.123	0.435892
1	130	33	9	212.981	0.510741
1	130	33	10	213.632	0.652808
1	130	33	11	225.226	0.89997
1	130	33	12	245.998	1.32228
1	130	33	13	257.015	1.90875
1	130	33	14	212.358	2.22967
1	130	34	1	216.616	0.225466
1	130	34	2	215.44	0.226253
1	130	34	3	217.098	0.233877
1	130	34	4	211.002	0.239347
1	130	34	5	214.71	0.265077
1	130	34	6	223.395	0.310673
1	130	34	7	208.799	0.338245
1	130	34	8	215.154	0.41981
1	130	34	9	220.8	0.533537
1	130	34	10	214.85	0.661663
1	130	34	11	230.988	0.929571
1	130	34	12	256.103	1.38675
1	130	34	13	267.712	2.00203
1	130	34	14	216.251	2.28969
1	130	35	1	215.701	0.2237
1	130	35	2	218.769	0.228966
1	130	35	3	220.073	0.236257
1	130	35	4	215.792	0.243901
1	130	35	5	219.586	0.270126
1	130	35	6	226.348	0.313646
1	130	35	7	210.371	0.33957
1	130	35	8	224.132	0.435628
1	130	35	9	214.202	0.51568
1	130	35	10	215.981	0.662493
1	130	35	11	236.617	0.948541
1	130	35	12	260.437	1.40435
1	130	35	13	270.726	2.01854
1	130	35	14	216.507	2.28218
1	131	0	1	231.736	0.241963
1	131	0	2	242.23	0.253521
1	131	0	3	228.133	0.240385
1	131	0	4	230.216	0.246641
1	131	0	5	234.17	0.25946
1	131	0	6	222.84	0.26106
1	131	0	7	235.559	0.299727
1	131	0	8	240.199	0.341106
1	131	0	9	232.436	0.378459
1	131	0	10	232.806	0.446204
1	131	0	11	246.71	0.569972
1	131	0	12	253.976	0.72303
1	131	0	13	261.111	0.934818
1	131	0	14	253.521	1.167
1	131	0	15	243.233	1.46988
1	131	1	1	230.27	0.239128
1	131	1	2	243.888	0.253891
1	131	1	3	241.456	0.253051
1	131	1	4	231.691	0.246896
1	131	1	5	234.709	0.258584
1	131	1	6	235.534	0.274567
1	131	1	7	245.611	0.311006
1	131	1	8	244.53	0.345701
1	131	1	9	233.854	0.37924
1	131	1	10	234.372	0.447626
1	131	1	11	255.475	0.588317
1	131	1	12	256.638	0.728444
1	131	1	13	262.832	0.939003
1	131	1	14	261.087	1.19864
1	131	1	15	237.848	1.4371
1	131	2	1	222.083	0.23155
1	131	2	2	238.011	0.248665
1	131	2	3	235.693	0.247836
1	131	2	4	232.125	0.248228
1	131	2	5	238.692	0.264004
1	131	2	6	227.745	0.266418
1	131	2	7	251.743	0.319794
1	131	2	8	243.009	0.344711
1	131	2	9	228.034	0.370947
1	131	2	10	236.614	0.453454
1	131	2	11	257.003	0.593841
1	131	2	12	249.51	0.710476
1	131	2	13	294.275	1.05425
1	131	2	14	271.211	1.24853
1	131	2	15	237.112	1.43407
1	131	3	1	236.254	0.246073
1	131	3	2	244.37	0.255203
1	131	3	3	239.449	0.251661
1	131	3	4	233.481	0.249525
1	131	3	5	241.2	0.266487
1	131	3	6	231.371	0.270438
1	131	3	7	241.943	0.307103
1	131	3	8	240.659	0.340999
1	131	3	9	238.746	0.387948
1	131	3	10	229.658	0.439473
1	131	3	11	242.031	0.558324
1	131	3	12	249.878	0.710831
1	131	3	13	273.169	0.977287
1	131	3	14	251.427	1.15617
1	131	3	15	233.714	1.41187
1	131	4	1	236.767	0.245805
1	131	4	2	247.032	0.257084
1	131	4	3	239.337	0.250697
1	131	4	4	242.158	0.257993
1	131	4	5	243.235	0.26797
1	131	4	6	229.858	0.267868
1	131	4	7	255.892	0.323955
1	131	4	8	250.573	0.354078
1	131	4	9	236.294	0.382995
1	131	4	10	240.446	0.459096
1	131	4	11	256.221	0.58958
1	131	4	12	245.671	0.69717
1	131	4	13	279.399	0.997365
1	131	4	14	271.739	1.24797
1	131	4	15	251.549	1.51939
1	131	5	1	240.718	0.250515
1	131	5	2	251.894	0.262871
1	131	5	3	251.396	0.264214
1	131	5	4	250.296	0.267511
1	131	5	5	263.783	0.291789
1	131	5	6	237.371	0.277118
1	131	5	7	261.427	0.331925
1	131	5	8	258.908	0.366731
1	131	5	9	251.831	0.408851
1	131	5	10	246.234	0.470538
1	131	5	11	258.611	0.595409
1	131	5	12	253.812	0.720727
1	131	5	13	276.392	0.987223
1	131	5	14	279.043	1.28146
1	131	5	15	249.581	1.50353
1	131	6	1	227.581	0.235334
1	131	6	2	243.224	0.252062
1	131	6	3	248.088	0.258831
1	131	6	4	237.991	0.252451
1	131	6	5	243.882	0.267542
1	131	6	6	237.398	0.275408
1	131	6	7	251.272	0.31668
1	131	6	8	254.645	0.358271
1	131	6	9	235.875	0.380658
1	131	6	10	241.329	0.458807
1	131	6	11	250.865	0.574753
1	131	6	12	247.992	0.700413
1	131	6	13	269.366	0.957379
1	131	6	14	303.08	1.38621
1	131	6	15	245.688	1.47386
1	131	7	1	225.32	0.235285
1	131	7	2	237.498	0.24856
1	131	7	3	229.486	0.241786
1	131	7	4	236.399	0.253224
1	131	7	5	238.465	0.264235
1	131	7	6	227.701	0.266803
1	131	7	7	247.351	0.314829
1	131	7	8	235.284	0.334474
1	131	7	9	228.38	0.37232
1	131	7	10	228.225	0.438325
1	131	7	11	245.175	0.567735
1	131	7	12	238.742	0.681581
1	131	7	13	276.028	0.991539
1	131	7	14	316.96	1.46379
1	131	7	15	226.466	1.37406
1	131	8	1	238.856	0.248097
1	131	8	2	253.732	0.264217
1	131	8	3	247.289	0.259159
1	131	8	4	228.608	0.243597
1	131	8	5	243.77	0.268632
1	131	8	6	238.843	0.278575
1	131	8	7	253.136	0.320721
1	131	8	8	248.485	0.351494
1	131	8	9	238.29	0.386853
1	131	8	10	238.461	0.456111
1	131	8	11	250.908	0.578907
1	131	8	12	250.245	0.712222
1	131	8	13	259.785	0.93022
1	131	8	14	262.042	1.20686
1	131	8	15	246.391	1.48953
1	131	9	1	228.594	0.236533
1	131	9	2	251.092	0.260533
1	131	9	3	235.121	0.245452
1	131	9	4	235.636	0.250209
1	131	9	5	237.672	0.260977
1	131	9	6	237.717	0.276197
1	131	9	7	239.621	0.302401
1	131	9	8	243.697	0.343424
1	131	9	9	239	0.38645
1	131	9	10	234.008	0.445742
1	131	9	11	244.919	0.562612
1	131	9	12	250.579	0.709664
1	131	9	13	264.392	0.942084
1	131	9	14	264.175	1.21084
1	131	9	15	243.818	1.46929
1	131	10	1	231.792	0.240769
1	131	10	2	249.912	0.260292
1	131	10	3	235.067	0.246371
1	131	10	4	234.65	0.250091
1	131	10	5	247.789	0.273133
1	131	10	6	232.93	0.271654
1	131	10	7	246.747	0.312642
1	131	10	8	243.491	0.344387
1	131	10	9	241.262	0.391569
1	131	10	10	239.174	0.457486
1	131	10	11	252.449	0.581816
1	131	10	12	253.226	0.719823
1	131	10	13	286.943	1.02793
1	131	10	14	265.893	1.22428
1	131	10	15	243.945	1.47691
1	131	11	1	233.582	0.241578
1	131	11	2	230.008	0.238469
1	131	11	3	233.087	0.243234
1	131	11	4	243.122	0.25806
1	131	11	5	240.026	0.263427
1	131	11	6	231.401	0.268742
1	131	11	7	248.452	0.313367
1	131	11	8	237.948	0.335145
1	131	11	9	230.611	0.372846
1	131	11	10	234.836	0.44719
1	131	11	11	256.702	0.589345
1	131	11	12	253.878	0.719229
1	131	11	13	269.329	0.96034
1	131	11	14	261.384	1.19822
1	131	11	15	238.042	1.43404
1	131	12	1	228.601	0.23647
1	131	12	2	243.486	0.252444
1	131	12	3	232.101	0.242185
1	131	12	4	234.871	0.249239
1	131	12	5	243.096	0.266788
1	131	12	6	230.897	0.268082
1	131	12	7	254.089	0.320517
1	131	12	8	243.068	0.342362
1	131	12	9	233.293	0.376882
1	131	12	10	232.727	0.443115
1	131	12	11	253.726	0.582505
1	131	12	12	247.261	0.699979
1	131	12	13	262.487	0.934852
1	131	12	14	251.111	1.15003
1	131	12	15	236.279	1.42123
1	131	13	1	226.086	0.233928
1	131	13	2	235.519	0.244256
1	131	13	3	236.711	0.247124
1	131	13	4	231.139	0.245282
1	131	13	5	228.826	0.251182
1	131	13	6	229.77	0.266788
1	131	13	7	243.339	0.306894
1	131	13	8	238.809	0.336224
1	131	13	9	228.156	0.368457
1	131	13	10	220.036	0.418567
1	131	13	11	238.505	0.546947
1	131	13	12	241.149	0.682248
1	131	13	13	259.162	0.92243
1	131	13	14	247.243	1.13115
1	131	13	15	228.837	1.37396
1	131	14	1	220.513	0.22776
1	131	14	2	219.408	0.227132
1	131	14	3	220.457	0.229679
1	131	14	4	221.79	0.234971
1	131	14	5	239.842	0.262796
1	131	14	6	216.256	0.25068
1	131	14	7	236.121	0.297243
1	131	14	8	238.08	0.334652
1	131	14	9	220.956	0.356329
1	131	14	10	227.691	0.432522
1	131	14	11	240.738	0.551437
1	131	14	12	238.369	0.673293
1	131	14	13	269.299	0.957083
1	131	14	14	257.549	1.17762
1	131	14	15	225.309	1.35165
1	131	15	1	224.363	0.233897
1	131	15	2	238.41	0.249214
1	131	15	3	239.835	0.252288
1	131	15	4	233.219	0.249493
1	131	15	5	238.107	0.263429
1	131	15	6	233.656	0.273396
1	131	15	7	246.323	0.313064
1	131	15	8	247.039	0.350518
1	131	15	9	231.086	0.376089
1	131	15	10	234.759	0.450106
1	131	15	11	250.387	0.578829
1	131	15	12	247.034	0.703945
1	131	15	13	273.495	0.981751
1	131	15	14	271.945	1.25399
1	131	15	15	235.304	1.42614
1	131	16	1	233.442	0.242328
1	131	16	2	247.14	0.257135
1	131	16	3	246.428	0.258024
1	131	16	4	233.908	0.24903
1	131	16	5	248.007	0.273086
1	131	16	6	230.268	0.268203
1	131	16	7	250.611	0.317052
1	131	16	8	244.165	0.344918
1	131	16	9	242.497	0.392998
1	131	16	10	234.832	0.448186
1	131	16	11	250.135	0.575781
1	131	16	12	258.198	0.732476
1	131	16	13	270.349	0.964973
1	131	16	14	273.544	1.25529
1	131	16	15	246.068	1.48406
1	131	17	1	229.103	0.237367
1	131	17	2	240.251	0.249517
1	131	17	3	237.899	0.248718
1	131	17	4	238.735	0.253804
1	131	17	5	236.911	0.260486
1	131	17	6	231.776	0.269589
1	131	17	7	244.782	0.309154
1	131	17	8	241.044	0.339879
1	131	17	9	233.034	0.377083
1	131	17	10	238.681	0.454956
1	131	17	11	246.118	0.565717
1	131	17	12	242.769	0.687848
1	131	17	13	263.629	0.940388
1	131	17	14	269.589	1.23694
1	131	17	15	238.718	1.4378
1	131	18	1	235.925	0.246717
1	131	18	2	252.409	0.264926
1	131	18	3	246.995	0.260627
1	131	18	4	240.588	0.258076
1	131	18	5	248.386	0.275526
1	131	18	6	238.904	0.280469
1	131	18	7	256.354	0.326896
1	131	18	8	251.535	0.358064
1	131	18	9	244.471	0.399107
1	131	18	10	247.574	0.476442
1	131	18	11	274.253	0.637502
1	131	18	12	237.211	0.677725
1	131	18	13	276.781	0.995905
1	131	18	14	272.831	1.26407
1	131	18	15	239.29	1.45488
1	131	19	1	226.293	0.233449
1	131	19	2	248.579	0.256989
1	131	19	3	245.122	0.25507
1	131	19	4	230.957	0.244362
1	131	19	5	249.461	0.272975
1	131	19	6	233.349	0.270127
1	131	19	7	254.634	0.320252
1	131	19	8	257.033	0.360897
1	131	19	9	243.193	0.39164
1	131	19	10	238.649	0.452694
1	131	19	11	260.117	0.595191
1	131	19	12	260.66	0.735527
1	131	19	13	290.224	1.03021
1	131	19	14	271.21	1.23821
1	131	19	15	244.617	1.46614
1	131	20	1	225.306	0.232388
1	131	20	2	232.755	0.240587
1	131	20	3	227.917	0.237131
1	131	20	4	224.823	0.237914
1	131	20	5	237.302	0.259661
1	131	20	6	223.642	0.258862
1	131	20	7	242.04	0.304321
1	131	20	8	240.087	0.337105
1	131	20	9	221.736	0.357159
1	131	20	10	223.074	0.42322
1	131	20	11	248.533	0.568715
1	131	20	12	262.021	0.739401
1	131	20	13	269.919	0.95822
1	131	20	14	254.901	1.16425
1	131	20	15	236.708	1.42042
1	131	21	1	219.08	0.229234
1	131	21	2	231.226	0.242483
1	131	21	3	233.881	0.246866
1	131	21	4	223.349	0.239697
1	131	21	5	232.924	0.258568
1	131	21	6	219.862	0.258204
1	131	21	7	234.985	0.299872
1	131	21	8	229.41	0.326787
1	131	21	9	227.949	0.372588
1	131	21	10	231.985	0.446767
1	131	21	11	245.323	0.569752
1	131	21	12	236.882	0.678443
1	131	21	13	286.561	1.0332
1	131	21	14	276.401	1.28181
1	131	21	15	228.946	1.39303
1	131	22	1	223.708	0.231247
1	131	22	2	235.448	0.243945
1	131	22	3	228.827	0.238609
1	131	22	4	224.015	0.237521
1	131	22	5	236.343	0.259243
1	131	22	6	220.955	0.25632
1	131	22	7	232.289	0.29276
1	131	22	8	234.758	0.330399
1	131	22	9	239.079	0.385954
1	131	22	10	223.789	0.425588
1	131	22	11	233.507	0.535692
1	131	22	12	241.685	0.683491
1	131	22	13	267.071	0.950691
1	131	22	14	256.891	1.1764
1	131	22	15	225.909	1.35817
1	131	23	1	215.909	0.222573
1	131	23	2	218.638	0.225903
1	131	23	3	220.909	0.229755
1	131	23	4	221.372	0.234127
1	131	23	5	229.288	0.250791
1	131	23	6	222.205	0.257107
1	131	23	7	231.547	0.290927
1	131	23	8	233.088	0.327051
1	131	23	9	225.042	0.362272
1	131	23	10	215.917	0.409412
1	131	23	11	238.716	0.545923
1	131	23	12	230.283	0.649402
1	131	23	13	255.687	0.907599
1	131	23	14	250.047	1.14166
1	131	23	15	227.99	1.36681
1	131	24	1	232.432	0.240925
1	131	24	2	232.717	0.241841
1	131	24	3	236.277	0.247106
1	131	24	4	240.043	0.255323
1	131	24	5	241.808	0.266006
1	131	24	6	238.756	0.277836
1	131	24	7	241.201	0.304871
1	131	24	8	240.082	0.33894
1	131	24	9	242.556	0.39278
1	131	24	10	234.689	0.447883
1	131	24	11	255.953	0.588985
1	131	24	12	269.051	0.763554
1	131	24	13	282.704	1.01031
1	131	24	14	265.87	1.22163
1	131	24	15	245.873	1.48289
1	131	25	1	227.667	0.235875
1	131	25	2	245.057	0.254599
1	131	25	3	242.72	0.253813
1	131	25	4	234.669	0.249689
1	131	25	5	241.819	0.266309
1	131	25	6	235.557	0.274731
1	131	25	7	249.959	0.317172
1	131	25	8	246.016	0.349222
1	131	25	9	231.207	0.377354
1	131	25	10	234.96	0.453128
1	131	25	11	255.271	0.595214
1	131	25	12	242.555	0.700136
1	131	25	13	269.171	0.980671
1	131	25	14	271.105	1.27479
1	131	25	15	239.129	1.48293
1	131	26	1	236.588	0.246671
1	131	26	2	238.254	0.248924
1	131	26	3	249.173	0.262236
1	131	26	4	243.552	0.260506
1	131	26	5	241.559	0.26716
1	131	26	6	239.785	0.280596
1	131	26	7	250.156	0.318121
1	131	26	8	239.274	0.339622
1	131	26	9	237.332	0.386534
1	131	26	10	230.046	0.441354
1	131	26	11	248.422	0.574974
1	131	26	12	259.602	0.740766
1	131	26	13	273.81	0.984113
1	131	26	14	266.241	1.22998
1	131	26	15	248.93	1.5105
1	131	27	1	225.685	0.233573
1	131	27	2	239.473	0.248464
1	131	27	3	232.892	0.243221
1	131	27	4	229.169	0.243362
1	131	27	5	237.054	0.260316
1	131	27	6	228.436	0.26537
1	131	27	7	241.886	0.305179
1	131	27	8	245.167	0.345336
1	131	27	9	235.725	0.380829
1	131	27	10	232.016	0.44174
1	131	27	11	250.586	0.574896
1	131	27	12	240.325	0.680318
1	131	27	13	258.765	0.921315
1	131	27	14	248.136	1.13623
1	131	27	15	232.968	1.40028
1	131	28	1	231.692	0.236249
1	131	28	2	236.748	0.241803
1	131	28	3	242.448	0.249211
1	131	28	4	243.863	0.254892
1	131	28	5	236.813	0.255979
1	131	28	6	234.687	0.268343
1	131	28	7	244.647	0.303818
1	131	28	8	241.693	0.335094
1	131	28	9	236.777	0.376559
1	131	28	10	234.881	0.44004
1	131	28	11	248.566	0.561438
1	131	28	12	258.089	0.71873
1	131	28	13	279.104	0.978108
1	131	28	14	265.318	1.19588
1	131	28	15	237.789	1.40775
1	131	29	1	228.274	0.235088
1	131	29	2	249.494	0.257557
1	131	29	3	240.697	0.250075
1	131	29	4	237.298	0.250718
1	131	29	5	239.173	0.261286
1	131	29	6	242.673	0.280425
1	131	29	7	251.941	0.316236
1	131	29	8	245.648	0.344224
1	131	29	9	234.853	0.37752
1	131	29	10	235.309	0.445694
1	131	29	11	255.47	0.583059
1	131	29	12	247.674	0.697
1	131	29	13	280.914	0.994624
1	131	29	14	271.953	1.23906
1	131	29	15	240.609	1.43902
1	131	30	1	233.81	0.243338
1	131	30	2	232.008	0.242062
1	131	30	3	237.503	0.24935
1	131	30	4	238.761	0.254937
1	131	30	5	234.989	0.259461
1	131	30	6	231.476	0.270276
1	131	30	7	238.603	0.302587
1	131	30	8	242.513	0.343308
1	131	30	9	235.544	0.38248
1	131	30	10	230.338	0.440583
1	131	30	11	240.907	0.555477
1	131	30	12	243.462	0.69166
1	131	30	13	283.088	1.01203
1	131	30	14	256.631	1.17989
1	131	30	15	229.793	1.38727
1	131	31	1	241.872	0.250499
1	131	31	2	245.666	0.254933
1	131	31	3	245.658	0.256578
1	131	31	4	237.115	0.251844
1	131	31	5	246.956	0.271189
1	131	31	6	235.946	0.274132
1	131	31	7	253.217	0.319499
1	131	31	8	253.256	0.356774
1	131	31	9	240.825	0.389123
1	131	31	10	243.943	0.464356
1	131	31	11	264.149	0.60642
1	131	31	12	257.002	0.727479
1	131	31	13	282.402	1.00573
1	131	31	14	275.571	1.26197
1	131	31	15	242.958	1.46164
1	131	32	1	240.066	0.248976
1	131	32	2	252.608	0.262791
1	131	32	3	245.693	0.257035
1	131	32	4	233.841	0.248651
1	131	32	5	246.036	0.270614
1	131	32	6	239.889	0.279139
1	131	32	7	255.132	0.322459
1	131	32	8	256.97	0.362795
1	131	32	9	238.677	0.386201
1	131	32	10	244.834	0.46685
1	131	32	11	255.147	0.586247
1	131	32	12	266.688	0.75606
1	131	32	13	276.406	0.986203
1	131	32	14	283.26	1.29912
1	131	32	15	243.622	1.46662
1	131	33	1	231.102	0.241139
1	131	33	2	241.113	0.252239
1	131	33	3	238.717	0.251365
1	131	33	4	235.656	0.252184
1	131	33	5	237.491	0.262887
1	131	33	6	235.06	0.275262
1	131	33	7	236.074	0.300165
1	131	33	8	237.158	0.336658
1	131	33	9	238.389	0.388084
1	131	33	10	239.874	0.459947
1	131	33	11	256.015	0.591842
1	131	33	12	260.773	0.742934
1	131	33	13	262.876	0.942306
1	131	33	14	265.53	1.22409
1	131	33	15	236.979	1.4341
1	131	34	1	237.359	0.245254
1	131	34	2	238.615	0.247093
1	131	34	3	241.194	0.251409
1	131	34	4	238.803	0.253102
1	131	34	5	238.884	0.261862
1	131	34	6	230.915	0.267772
1	131	34	7	253.497	0.319289
1	131	34	8	242.549	0.341033
1	131	34	9	236.319	0.381252
1	131	34	10	232.956	0.442603
1	131	34	11	251.493	0.576224
1	131	34	12	244.722	0.691207
1	131	34	13	280.88	0.998751
1	131	34	14	261.528	1.19681
1	131	34	15	234.305	1.40645
1	131	35	1	224.173	0.231446
1	131	35	2	239.739	0.248103
1	131	35	3	226.441	0.235836
1	131	35	4	220.021	0.233014
1	131	35	5	242.803	0.26596
1	131	35	6	231.813	0.268562
1	131	35	7	243.567	0.306543
1	131	35	8	241.814	0.339834
1	131	35	9	233.072	0.375684
1	131	35	10	236.462	0.449081
1	131	35	11	250.206	0.572879
1	131	35	12	273.156	0.771408
1	131	35	13	287.098	1.01999
1	131	35	14	335.89	1.53493
1	131	35	15	242.325	1.45449
1	132	0	1	258.447	0.268469
1	132	0	2	276.371	0.287783
1	132	0	3	265.562	0.278505
1	132	0	4	263.807	0.281822
1	132	0	5	262.588	0.290802
1	132	0	6	275.83	0.32393
1	132	0	7	252.345	0.322775
1	132	0	8	278.058	0.398196
1	132	0	9	259.261	0.426292
1	132	0	10	279.199	0.541183
1	132	0	11	272.305	0.637665
1	132	0	12	295.089	0.85264
1	132	0	13	309.029	1.12725
1	132	0	14	313.066	1.47029
1	132	0	15	274.242	1.69414
1	132	1	1	261.514	0.272429
1	132	1	2	278.336	0.29072
1	132	1	3	276.599	0.290974
1	132	1	4	260.612	0.279231
1	132	1	5	265.606	0.294978
1	132	1	6	274.053	0.322642
1	132	1	7	267.835	0.343556
1	132	1	8	278.652	0.399966
1	132	1	9	264.581	0.435865
1	132	1	10	288.371	0.559851
1	132	1	11	268.397	0.628935
1	132	1	12	312.565	0.903846
1	132	1	13	327.638	1.19562
1	132	1	14	304.975	1.43328
1	132	1	15	259.984	1.60349
1	132	2	1	257.833	0.268737
1	132	2	2	279.31	0.291862
1	132	2	3	271.322	0.285535
1	132	2	4	262.08	0.280939
1	132	2	5	267.659	0.297474
1	132	2	6	276.65	0.325951
1	132	2	7	255.043	0.32724
1	132	2	8	273.092	0.392261
1	132	2	9	266.644	0.439692
